SampleNo,Subject,UtteranceNo,TrueClass,feature_value_0,feature_value_1,feature_value_2,feature_value_3,feature_value_4,feature_value_5,feature_value_6,feature_value_7,feature_value_8,feature_value_9,feature_value_10,feature_value_11,feature_value_12,feature_value_13,feature_value_14,feature_value_15,feature_value_16,feature_value_17,feature_value_18,feature_value_19,feature_value_20,feature_value_21,feature_value_22,feature_value_23,feature_value_24,feature_value_25,feature_value_26,feature_value_27,feature_value_28,feature_value_29,feature_value_30,feature_value_31,feature_value_32,feature_value_33,feature_value_34,feature_value_35,feature_value_36,feature_value_37,feature_value_38,feature_value_39,feature_value_40,feature_value_41,feature_value_42,feature_value_43,feature_value_44,feature_value_45,feature_value_46,feature_value_47,feature_value_48,feature_value_49,feature_value_50,feature_value_51,feature_value_52,feature_value_53,feature_value_54,feature_value_55,feature_value_56,feature_value_57,feature_value_58,feature_value_59,feature_value_60,feature_value_61,feature_value_62,feature_value_63,feature_value_64,feature_value_65,feature_value_66,feature_value_67,feature_value_68,feature_value_69,feature_value_70,feature_value_71,feature_value_72,feature_value_73,feature_value_74,feature_value_75,feature_value_76,feature_value_77,feature_value_78,feature_value_79,feature_value_80,feature_value_81,feature_value_82,feature_value_83,feature_value_84,feature_value_85,feature_value_86,feature_value_87,feature_value_88,feature_value_89,feature_value_90,feature_value_91,feature_value_92,feature_value_93,feature_value_94,feature_value_95,feature_value_96,feature_value_97,feature_value_98,feature_value_99,feature_value_100,feature_value_101,feature_value_102,feature_value_103,feature_value_104,feature_value_105,feature_value_106,feature_value_107,feature_value_108,feature_value_109,feature_value_110,feature_value_111,feature_value_112,feature_value_113,feature_value_114,feature_value_115,feature_value_116,feature_value_117,feature_value_118,feature_value_119,feature_value_120,feature_value_121,feature_value_122,feature_value_123,feature_value_124,feature_value_125,feature_value_126,feature_value_127
545,10,5,2,9.32418767,12.61934104,15.42714793,-14.56795437,-3.848794865,-18.65131166,1.9735299,-19.80878181,-2.028400891,-20.3941522,-2.76779041,-12.18416425,2.955902388,8.79217427,14.37262259,16.53735782,-19.07055258,-9.954046495,-14.59760225,1.666750783,-22.06602146,-1.674470305,-17.18102609,6.32250997,-10.51898077,5.39855812,9.885064992,12.46970733,21.85227518,-8.311429735,-3.557045694,-19.93002334,-6.026360699,-22.07234857,-3.720734722,-22.66158441,-2.882189024,-18.43087059,-3.640188475,9.341716162,15.66984558,25.72281817,-1.861799332,0.537645347,-10.14163276,-5.992165476,-19.79486463,12.58774434,-8.592101509,5.295579076,-15.6772567,12.63122888,8.889850785,11.52956598,24.77232067,1.339897138,1.35975138,-7.991953525,4.717941103,-10.64158477,6.263195478,-2.998747568,1.829088469,-3.304502475,9.594506937,13.72452,18.07492915,35.99235795,6.809062847,24.04199178,-5.600861284,11.04340834,-24.06000353,-1.722243314,-29.41978521,-7.441804227,-22.6027008,1.28022153,13.33595337,19.02112131,28.7131154,5.483527621,25.8972438,-2.036858469,14.96815356,-9.981161451,10.34845771,-12.02482165,10.29014845,-8.426859881,9.98411153,14.75852479,22.38213061,28.45149796,8.594391653,24.01789413,-7.428755553,15.3883106,-19.52077051,8.112664136,-21.04103676,1.738624352,-22.15566703,-1.084665259,13.64226538,17.90443734,23.46784492,2.054752707,18.11862962,-5.169056746,12.1775493,-8.322467781,9.585279956,-8.98328051,6.350358729,-8.146767999,5.480861083,14.00648081,18.50253478,33.66745942,2.38972017,18.86907616,-10.56912968,6.812432228,-22.60254874,-1.231942633,-13.59247698,7.08769675
546,10,6,1,4.71988706,-13.06924342,3.499607537,-5.71043347,-2.655170379,20.69222562,5.212232117,3.817070465,17.19685886,12.55243467,-3.623001593,-7.428854453,2.554352045,7.257342213,1.58174889,5.833517537,-14.27267194,18.09267368,23.03394731,2.416747139,-19.97690751,18.6443089,5.281977472,7.141721995,-10.27371963,2.21076526,14.38994058,30.93048896,11.28651182,-44.38536771,38.07566125,-8.445805322,-20.62752056,-81.8756466,25.68305759,6.317185496,14.28285445,-48.87047,-14.85910362,12.73689383,24.54120631,9.163876687,-41.37996201,32.38111597,-16.44727767,-23.93625476,-56.2609349,21.06346251,-10.55435422,8.90851451,-27.51251331,1.419870641,11.63757295,20.2510673,9.423206468,-31.37967114,17.8617586,-7.818264623,-14.29281989,-51.7412936,24.56435167,12.94106734,21.6441041,-41.38376833,-13.43336571,12.66124748,24.68947196,9.095036079,-37.00311374,30.67034026,-2.285958444,-25.15889818,-72.06987842,33.42449982,13.15984012,27.6886726,-47.51147417,4.74707391,10.96781209,20.39924216,6.325024089,-44.95685347,6.451141515,-4.852241071,-16.71255256,-64.16124369,13.27944349,-0.377509378,19.66176294,-29.74148925,-1.983261573,11.10424709,20.19907703,9.89257976,-32.38963223,20.60849074,-6.685290567,-17.24218666,-53.57953677,28.21376281,9.642622152,16.15259256,-33.59303904,-6.650382028,10.9575611,16.39498271,7.909952595,-25.08836231,11.85952837,-24.23357955,-16.99862565,-30.29088887,35.72959679,12.21880995,26.7859637,-14.83589076,12.54299774,11.69464566,21.93926269,23.18245407,-22.03031408,29.76717761,-3.588904999,-13.43113987,-24.42093448,63.66029416,17.41632591,-1.556834965
547,10,7,2,4.964511156,-11.87415606,4.217398994,-4.961261681,-0.530801565,19.50112954,0.828866862,-3.305272176,14.52511897,16.16098879,5.386083569,-3.363194576,-6.503187021,5.063569154,-10.7678764,4.916138836,-7.927868731,-6.199660337,15.11934542,-4.054177394,-15.03193206,0.833855936,9.62265776,6.301679682,1.560382174,3.279680929,8.47232244,5.659911135,23.39471565,6.199615407,5.974589274,-11.23686715,-16.46300519,-31.49937898,-9.951819192,-12.85998547,1.935983005,-10.12929554,3.337681014,13.83536843,22.45203243,38.40473779,13.4072282,29.59667443,-7.160290169,12.40235941,-31.94010538,2.2126619,-24.83168886,-2.528174477,-19.46002449,5.10503758,12.13923205,19.59910124,25.24182463,4.807116947,16.16360275,-0.077035314,23.69964819,1.84135845,16.86055089,-10.90122056,10.73844889,-14.22051259,9.145273477,15.60228411,28.36852785,38.98736897,2.713841399,14.32669605,-26.39223657,5.894207344,-28.88706329,17.44320997,-16.15407866,4.35495251,-20.47516268,1.275995817,14.34312354,26.02924403,37.98066395,5.280773468,20.18014671,-20.02297119,8.097733601,-17.16094275,26.69143245,-12.51102549,1.6221178,-17.67347213,2.89243357,15.87966848,33.40489997,40.56755375,-4.031580626,21.84189315,-29.46362654,1.740929107,-32.96735926,44.82226312,-10.82107841,-11.23232395,-22.5820318,7.333620267,14.26198127,27.00589341,37.86531819,-0.89766791,15.51533499,-22.36592932,6.824733798,-11.73047022,38.64086037,2.625863865,8.913899691,-13.92257247,7.859216553,14.97062821,21.77919932,27.2466355,-4.790958682,10.38923076,-21.38064826,4.774423821,-19.33968371,9.232599376,-16.12109466,6.116477428
548,10,8,0,5.239734443,-10.95778298,4.908683857,-4.486865453,-0.924629442,15.96577144,-6.042528318,-7.579217926,11.42888294,8.557324665,0.495049005,0.938626318,2.971956269,5.093175671,-7.8876458,8.629207793,-1.543506217,2.546394809,20.97197103,-4.397080983,-1.240587402,12.21088718,5.710251121,1.148524875,-5.309709752,7.71155098,9.935283179,0.048117105,20.53650361,14.90744833,17.40341492,21.06704096,21.7797666,3.313831831,-6.339028758,-4.886130323,5.587784683,-0.116837351,10.60256288,12.09753402,16.89579066,27.85303508,8.139747266,20.3923512,3.377411821,15.77431853,-15.27736532,1.819201979,-17.06545252,1.695071195,-14.58083244,-4.585609192,12.9062373,24.25477822,24.02823137,0.682492547,15.26861112,-6.549828885,20.52374112,-5.311629417,25.82168549,-1.132474242,13.54985575,-11.67310433,7.896394239,13.81763542,28.85847852,31.93627272,-0.137573297,14.13332619,-26.42570011,2.06397186,-18.66944519,28.42043224,-11.0554858,18.30261612,-16.53418801,21.2988594,13.6588415,18.77924583,21.91875746,2.722989024,17.9737716,-4.614659825,12.97978353,-4.934115905,13.90605471,-9.122469863,7.825249618,-7.265018476,12.19265497,13.77331964,22.30028475,26.94440914,-0.48327362,15.84993866,-20.25228221,2.114749662,-18.69569009,15.55152065,-12.21153116,13.00481246,-4.332923529,19.47717865,14.37516148,25.94360949,48.97609821,-6.343926669,6.938257814,-24.48601516,6.102377719,2.412071512,47.32775518,0.79618378,5.012159221,-6.015706236,40.03437659,14.63553606,29.76591106,31.52454781,-11.31324346,16.47120956,-25.56367557,8.27703676,-15.06203273,43.56596112,-6.670117051,3.884987927
549,10,9,2,3.937353479,-17.32554585,9.726224575,8.385213181,-10.23889217,11.55363386,-5.153404532,-0.861567977,-14.83499363,-11.30643266,-16.79942687,-5.844319672,-8.24661097,6.813931941,-2.648190952,23.8110822,18.19658498,7.116036129,11.82835394,5.066338659,0.74033305,7.594575565,5.410593349,-9.985178139,1.352256321,11.83235574,9.926605587,12.91582321,25.69266962,11.43262335,15.17497416,12.64204793,8.925452358,0.059779077,10.47795081,-2.176157779,8.626926753,-4.081529825,1.800247528,9.357872396,-0.463408213,8.84449634,4.576175599,41.79687032,31.96542692,15.0432763,-5.105946908,27.54741224,11.69929205,10.7371243,-0.613009217,13.76791175,12.75705649,-4.083321342,-9.317256994,-22.3234351,92.34373166,0.169152095,-16.84958734,-40.54967904,66.76879127,-9.163769491,-3.719155476,-28.44091115,-7.185211541,8.76163478,-3.35982837,-4.043825292,-15.840019,50.64176234,8.014637605,-16.09783438,-31.37360173,29.63739428,-13.19105286,-1.163685869,-19.90555285,1.767839714,8.671523949,5.215466006,13.16779867,-3.071159165,46.91427959,18.91198293,-7.606636557,-25.0130281,44.77401515,6.454824536,-9.574155941,-20.50406381,9.372657943,9.977696202,5.711364273,15.48725366,3.382809689,53.090099,10.76922329,-2.19491332,-4.613950275,43.8633552,-9.300330573,-4.310496458,3.063190943,22.03314992,10.2033767,13.58851843,22.4405898,2.403974725,30.8887774,-7.193554718,-16.15369462,-17.27750162,40.0506327,0.973318411,-0.611303859,1.89599246,11.09309634,11.56846634,13.94632405,31.14195699,15.27773529,52.28217517,-7.427966085,-10.83547584,-15.88713203,44.70814372,-13.60755829,-17.22535716
550,10,10,2,5.194549211,-7.823498092,9.577750829,1.075025715,7.663075725,25.9207365,3.681864578,-5.1567041,15.60511835,12.9677719,-0.642597995,2.661183606,9.134841666,4.861206212,-10.42160849,5.232255932,-5.34544706,0.265957574,23.2248287,13.53321274,6.781764748,25.49403738,19.82126768,-4.763101327,-5.490628285,6.120563477,4.968869853,-7.723582478,11.97521017,2.971086081,0.103670332,22.45920995,6.352577494,1.181484876,6.008828015,7.364390513,-1.85148469,-4.625902153,-0.184519396,5.347353338,-4.631554685,11.92290542,-2.579302474,-0.872786674,24.35526403,3.226421968,0.010894603,13.35218037,7.997924551,-1.488765133,-6.300658916,1.143677639,8.70399756,1.054328892,25.15444942,19.64671121,16.42817617,19.07689207,11.42582604,11.66975236,11.00911418,5.27603952,4.378782629,-7.682602073,2.527448291,9.088959644,6.990975739,24.4024975,12.76405823,17.79758954,20.94749249,10.9623755,2.437363572,15.32699461,2.177648003,6.411352059,2.576947546,12.70823711,7.669637042,9.691651122,23.0985623,3.195328904,2.996878675,11.9575887,7.253667078,-1.65541756,8.866763247,-1.037587764,2.611362471,-10.53059715,0.58728406,8.722103518,12.38182129,16.11313855,-10.87789359,6.450849116,2.791587847,-3.163895094,-17.5947641,21.43957636,3.487090886,1.723144375,-26.40465866,-4.717709604,10.22874339,12.38761613,26.73666895,6.671407066,21.21594264,-8.292793747,-18.46065669,-28.81262186,32.74378035,19.6789972,12.42957617,-16.86883698,10.70790084,10.75992828,17.55538616,28.05830883,-1.776066811,15.55085247,-17.82779882,-11.03902858,-26.82949022,28.26528623,6.574302269,20.15608649
551,10,11,2,4.918137462,-11.36484242,3.774771995,-5.096624283,3.387504708,23.77294018,6.506539959,-0.728738225,12.27302603,9.338509945,-3.419730494,-14.07986781,-4.755067776,4.852191404,-12.67449435,5.785924494,-2.837346716,-0.605297431,21.56142724,-3.398368184,-10.938248,4.3980544,3.519983981,-11.8238339,-12.75913138,0.613715133,4.918002936,-12.72697797,-0.679414132,-12.67251811,-3.466331679,17.05323964,4.467124171,-4.42189741,10.28036668,5.371971015,-4.510649885,-9.275127096,5.37279701,5.098999658,-7.610829349,7.795324079,-6.007667164,-4.542892824,17.78941166,-0.446373328,-12.10168642,0.70698676,0.33712198,-6.870640989,-4.929564938,-0.055233939,7.922416743,4.816731396,3.49937493,-25.86050982,-6.967982539,-4.842201026,2.781532461,-22.12849295,-2.825106066,-14.01796737,-3.006931115,-17.00699982,4.752947833,12.39483713,19.79078588,11.84805909,-36.62422367,2.16797613,-6.254511936,17.50377594,-6.699822732,43.19098161,11.09773269,28.74242693,6.636034119,37.13271445,11.82119895,22.64916295,26.62614317,-11.93557135,23.71237005,-10.61732015,3.087119302,-10.06163361,45.18089775,-10.99902663,-13.17451881,-2.76237147,31.20276669,12.22399913,22.84902059,18.67297595,-16.51615729,26.30781293,-15.94974879,10.16827606,-11.36200851,44.51738183,-17.91762314,-17.32250207,-2.733954748,33.54390559,12.72917583,26.68051121,20.33249135,-20.19676991,23.14375843,-5.419716568,19.01585511,-11.33387922,34.19499181,-19.98032142,0.643811358,9.933314107,38.77172878,13.34206364,24.72683174,26.19164317,-15.64041851,23.22476066,-19.04092017,0.561434392,-10.85915345,46.22988911,-8.753928183,-16.55121526
552,10,12,0,6.908310774,2.175599892,10.85904876,-11.55852374,9.602046666,17.09667206,-10.14502988,-34.30915329,12.35716198,8.571260341,-2.786780898,-22.49486347,2.231138063,6.330344173,-0.613526617,5.708110907,-17.29475408,-1.471014807,12.89014258,1.139607939,-7.866740998,11.12446889,3.970826116,11.68810118,-17.99216034,-2.734022849,9.594618571,7.185874841,20.26117628,-3.826131671,-0.472850064,-5.961616906,5.875623539,-10.73347558,5.133496479,-5.2416015,-3.183452847,-29.94358188,-27.35995366,13.96393471,21.80245916,40.27225073,7.481854,27.35389749,5.269807164,31.76589674,-8.763709781,26.30016862,0.5404338,3.459044656,-15.93243338,-6.080972516,14.92097056,24.18115683,32.58740164,1.817883766,20.94869373,-10.90082315,17.32410421,-6.649928413,34.98415653,3.666352073,3.007674844,-17.46839577,-2.69746383,14.30079424,22.69969987,21.81417532,6.732994358,26.80275606,2.71919107,24.81602686,-3.365754496,28.29803573,0.510234429,12.24655266,-19.02159026,7.60670608,15.40623187,22.02480147,25.54013682,-0.497865229,22.59959755,-11.26669585,10.79069444,-5.696464301,41.14485806,7.451547886,4.948768813,-24.15376813,0.181623057,14.46463124,22.5204791,24.43312678,3.616430427,28.75867177,0.624291223,22.30267334,-3.75736529,33.27661378,-0.687299046,4.143218659,-23.68139992,7.622169148,15.26331549,22.93327922,23.58028549,1.06501362,27.53606764,-21.47802352,7.356827651,-2.049126503,60.0733557,15.50979792,11.1333786,-18.66234685,6.057378031,13.61144053,14.60660136,19.49770387,2.85378837,33.80403346,-6.417874852,7.46804098,0.007863035,38.38558607,-0.73511947,-5.495772661
553,10,13,0,5.041641452,-13.46079332,2.630996647,-8.0079016,-5.043460489,10.72242769,-12.56997639,-11.39971104,15.41060956,13.67945827,-3.086043202,-4.944207226,13.38669114,4.960886938,-10.3834487,4.53307407,-5.665364388,4.685330985,27.1806594,6.37780904,0.893697394,16.12253967,5.808855994,-7.578082324,-15.11707388,1.246940187,9.001654523,6.266119993,19.37894925,5.26359048,3.769686489,2.100871656,9.302815456,1.405125975,0.210319483,-0.391681466,7.744817476,-7.056399255,-6.527185877,13.08475354,17.73135922,37.54539002,5.965288853,4.591387325,-22.97096076,-1.75546853,-17.72722054,16.52500948,5.573582747,20.9035789,-10.7135977,6.550810514,13.63526925,23.34798174,32.33320671,-1.195626356,12.63982505,-18.30168228,10.62800431,-9.098929297,20.70705695,-6.306092587,11.79740815,-9.613642631,8.142897612,14.03455083,27.84787165,29.92946503,2.451812372,12.13055457,-22.96514365,7.173527708,-19.01338533,21.28207553,-11.08412212,20.45654091,-17.69906497,11.28668633,14.00868168,27.34599511,35.31226369,4.50272387,15.54433788,-17.1661743,16.86765691,-1.940909786,35.59334609,-1.519331661,21.36922324,-19.57729473,1.557901553,14.90253446,28.69822422,42.8212243,-8.803863274,10.35247113,-24.01473829,11.55545294,-10.0228194,27.86007868,-4.044391467,13.98145246,-16.78188173,9.600700635,14.46532938,37.52335567,44.83548652,-16.36323378,14.9898006,-21.70928396,6.885622031,-13.29810051,56.51533742,-8.611531191,-0.291945061,-26.71322124,22.53753255,15.02981087,29.35819576,33.01679781,-9.776152996,10.39980113,-24.73641465,10.42673428,-15.22535556,31.08990909,-0.794518736,16.01058902
554,10,14,1,4.889818544,-12.10565164,1.234132577,-11.44907866,-7.859558705,9.093679567,-10.39105664,-21.85695096,-5.987416605,-7.717993741,-19.37399088,-18.85845294,-6.182205051,4.630747849,-11.932931,3.018295382,-9.597601789,-8.325043542,12.76740563,-5.918632008,-15.10249717,1.030385794,4.200654723,-3.893333832,-1.117557676,-0.64250757,9.826237402,12.80480765,28.04324967,4.153122879,0.38985124,-5.136852389,5.105988595,-17.26376202,-10.43844975,1.841226048,18.07023489,-12.82149964,6.02529585,11.75650378,13.02951146,25.03840129,6.170747065,12.70962237,-3.942122765,7.074852322,-7.628105942,11.23767525,-3.065104126,6.432794035,-19.41746181,-12.44924693,9.067197646,9.119830661,22.80713447,6.76767992,7.747048717,2.755321426,4.786090753,0.226195139,12.80640106,6.066957638,8.496157382,-3.365966441,9.852701485,6.404736655,0.161284576,20.00092117,0.439605756,-3.435386547,15.2367381,8.21512537,2.066024293,19.69799376,17.07904216,3.546407042,-21.27134327,-14.26187507,8.487269297,9.248275101,22.38058084,-7.61674832,-9.500528995,-16.49091401,2.750158671,0.389000646,30.08478079,7.55260889,7.947457211,-26.00780055,-5.56128037,10.93345616,13.21455054,32.32777156,8.315757162,10.45181812,-5.424402499,16.70659212,7.258200137,28.64419797,5.549674563,8.807408107,-25.68889869,-13.20850593,11.66118582,15.7922204,19.31956182,-5.870699365,9.89847656,-6.835984226,17.68402013,-1.592838907,16.88443806,-5.405575292,2.136423671,-13.87348036,-4.088827699,13.04420478,24.4394036,22.91865597,1.959014021,11.76766567,-13.66680462,15.45238291,-6.188728804,26.24876495,-3.328125887,10.39497796
555,10,15,1,7.090816487,-10.15759085,-11.44779758,-37.46965832,-0.05592312,4.697867749,-16.78564936,-47.69700634,9.411216203,-0.434890673,-12.49377014,-44.17625707,-21.50345681,9.295400415,2.270342653,-8.529967355,-48.88626734,15.90308984,-3.788349296,-23.89137211,-40.46565672,37.14698332,-9.112613846,-4.256453536,-17.4299537,11.23392328,11.96704631,13.76987281,-10.36757052,-58.1919583,29.43794711,-4.670941856,1.228167669,-32.72300094,49.27438142,-7.707304321,1.701109169,-39.80747172,0.738499595,12.94426394,8.011592804,-16.71642865,-55.06570911,25.12007401,-21.46376522,-7.868843515,-42.65467629,35.26993671,3.159382969,12.41310549,-32.87264647,-2.67056545,12.51876339,12.69150091,-13.65756415,-59.95386251,30.59069667,-22.80723201,-15.46990228,-52.15294459,36.72587472,-9.692069529,-1.102270313,-49.0799208,-10.2737935,12.55527579,7.669078838,-7.109280794,-38.26663633,19.82301839,-25.91698356,-12.80297858,-28.82046206,49.15109896,21.45314323,12.15724446,-35.67582844,-5.867970212,13.26103984,18.94026719,-6.641526959,-71.40462599,21.975155,-18.33954843,-24.20938128,-63.56179112,53.33792819,4.22337448,11.93124539,-41.90431941,-0.359107654,12.08468443,21.42399453,0.491756447,-55.67207523,23.66295051,-6.598523912,-9.660121081,-46.26208369,51.79372162,1.823275009,8.281220993,-23.23920099,4.825883074,11.21054146,16.66166188,-2.962941195,-57.40178729,18.34077294,-4.519823575,-12.12577639,-49.62777276,37.62882435,-6.166569005,4.581739323,-20.74619444,11.16840325,10.57204338,14.66967925,-2.861370873,-48.86496438,-0.777796394,-13.23084591,-5.379685329,-33.62414706,27.685363,-5.667985793,6.435045055
556,10,16,0,5.911217112,-2.355764221,8.746267766,-14.52040374,-10.5674184,-0.069440686,-13.32878219,-15.64789358,15.53771806,7.027457445,5.382039205,-0.688800253,15.02920017,5.417392443,-5.37603032,12.46185096,-3.999492466,-8.521579584,5.529807764,-13.7819303,-12.67017534,13.17971864,11.54176146,3.476617181,0.516619906,1.74063866,5.129920691,-8.970635247,7.537172896,-9.256030799,-16.31995687,5.275916726,-11.98739127,-19.07444988,-3.753198468,-0.497230912,-10.63935045,-4.563567538,-7.515376985,6.528019035,0.161856084,19.0075802,6.794896729,1.056861422,1.154823971,-0.146202508,0.573110008,11.26653895,8.539147796,6.899769289,-3.624457741,3.783766763,8.895339704,7.32014947,21.89730479,8.423991968,8.702630135,2.023814814,8.127334766,-1.886283848,9.29462535,8.802787398,15.12219061,1.876461283,-2.039773277,12.53273831,16.17188476,32.06739434,10.63445838,20.39179352,-1.761305326,10.80512751,-15.49263492,3.79494819,-19.27542982,-1.216710997,-21.02179082,-2.688249037,12.19548454,19.66541605,50.51738064,16.48496377,27.74225952,0.591435103,0.238731319,-31.69543645,17.38521257,-9.073451598,4.177626757,8.366298822,20.01442284,12.98373,23.13950604,40.60245166,6.264223544,22.36932595,-15.46509049,4.272406456,-23.84601563,6.721651448,-16.32880392,13.04160186,-10.35116441,16.46315995,12.61229054,22.59608889,29.80210179,9.174802568,23.98746343,-4.610563455,8.930664123,-16.14579865,13.9607091,-11.87729366,15.26439121,-7.974434644,20.01199624,12.96724786,26.6688503,45.33338724,9.908205134,39.85628518,-16.18839849,-19.2540797,-33.11348921,41.97008312,-17.89976921,-3.659099196
557,10,17,2,5.136652026,-5.108106725,11.60295847,-0.969866215,0.130173026,15.38348341,-3.681188681,-4.659233063,13.8024166,2.317250478,-11.90726342,-6.312749775,0.258267959,5.195601082,-6.011334652,5.352441661,-13.72472487,-11.03306223,5.459399607,-10.15176246,-16.02957228,0.396069293,-3.610961289,-4.23945317,-5.010381416,5.778357747,6.818185553,3.056316703,16.3450074,-2.384362117,-0.26579011,-0.316185074,-13.24510593,-20.43247641,-0.230945217,-8.88425535,-7.717979034,-11.37847553,0.515494,8.419794604,7.613097275,20.99702529,-4.467472993,-2.495746549,-12.13468312,-15.75695872,-27.25985974,1.236107047,-8.839580599,-2.065211685,-16.94989872,9.106693965,12.41977463,10.61553723,31.99502254,18.90493409,28.59066794,4.111964492,9.35776074,-2.147522949,20.98810288,-3.486561522,-0.111222403,-19.25355457,0.270632441,15.37825473,22.0439436,22.89034775,1.348310496,15.29562557,-12.4864976,9.881871146,-16.31065997,12.63824811,-10.66853757,8.15036434,-18.22880874,-3.571975899,15.22686025,19.91051038,29.58021298,-1.297608783,20.08152427,0.797638217,27.00244564,1.839490992,19.14877387,-6.1186466,14.2225251,-2.183786779,8.936034171,16.33663723,26.72542041,33.01764107,0.86269569,17.94685255,-9.896814003,28.00345198,-5.132425161,24.34813034,-9.01091182,3.667744661,-21.91278906,-4.386338115,15.67649585,18.77151971,24.71549192,2.9940002,19.5518734,-4.731623262,13.61013589,-5.821990043,21.48438797,1.924827054,17.81253445,-10.24056866,-0.897337102,16.55288975,28.36946664,45.72675062,-4.035525521,15.59026589,-6.920740038,28.90420384,-11.64675607,30.5421004,3.714514753,6.656393326
558,10,18,2,6.670951926,-8.994442386,-6.637150775,-24.81356404,15.0722907,21.63819095,0.80678853,-16.10058927,30.9994957,13.72150109,5.417475111,-21.16347067,8.540696673,6.441879021,-7.679900999,-4.356508281,-23.00067909,12.09963632,20.31482033,-5.547651892,-27.96632406,11.82687821,3.865229052,7.230239789,-22.0514069,0.466072566,9.138229765,7.127992565,0.734313113,-29.67073375,22.1208614,-2.574856867,-15.34896083,-43.27456459,31.42302028,12.47658331,8.375575128,-23.38905585,-1.466150476,9.955340407,12.03122548,1.152930855,-38.53436417,30.57462021,0.683644827,-15.24103561,-35.41404462,44.39923608,3.588405268,10.82932939,-19.14887716,5.122577506,9.824436669,13.51598553,7.051332214,-35.23256911,18.14916226,5.231768924,-15.59211521,-43.67626057,38.63085272,14.84202647,13.823253,-24.67127481,0.643966495,9.180481686,12.60163436,12.69455163,-23.38316387,11.16270695,6.264134214,-15.06532452,-43.8830406,25.76270769,20.77526,19.56841102,-38.49405866,-15.81083214,7.146369601,6.490910621,12.43801676,-15.9455856,-5.18670972,2.015540829,-4.804999661,-11.61201329,22.97722128,3.664514523,-6.12216304,-29.46339504,-6.477517835,8.905053989,9.263702394,19.9852628,-6.071820224,0.080736053,-14.05766469,-11.80029001,-18.02395251,19.84384526,6.0097926,7.183079927,-16.75944255,-7.139043447,12.3187607,15.36023719,13.32908555,-4.546272765,8.700999574,-10.50215926,7.176758858,-9.129797972,7.143207113,-12.93811005,-0.633359338,-17.908465,-3.798794827,13.4866403,23.08548006,46.75812087,9.152544747,15.524459,-21.17769063,11.51866514,-18.42634313,27.26695459,6.964008926,13.35356838
